invoice_id,unit_price,quantity,tax_5%,total,cogs,gross_margin_percentage,gross_income,rating,date,week_start,week_of_year,day_of_week,month_number,month_name,quarter,year,season,time,day_part,branch,city,customer_type,gender,payment,product_line
115-38-7388,10.18,8.0,4.072,85.512,81.44,4.761904762,4.072,9.5,2019-03-30,2019-03-25,13,6,3,March,1,2019,spring,12:51:00,noon,C,Naypyitaw,Member,Female,Credit card,Fashion accessories
311-13-6971,31.99,10.0,15.995,335.895,319.9,4.761904762,15.995,9.9,2019-02-20,2019-02-18,8,3,2,February,1,2019,winter,15:18:00,noon,B,Mandalay,Member,Male,Credit card,Sports and travel
291-55-6563,34.42,6.0,10.326,216.846,206.52,4.761904762,10.326,7.5,2019-03-30,2019-03-25,13,6,3,March,1,2019,spring,12:45:00,noon,A,Yangon,Member,Female,Ewallet,Home and lifestyle
548-48-3156,83.34,2.0,8.334,175.014,166.68,4.761904762,8.334,7.6,2019-03-19,2019-03-18,12,2,3,March,1,2019,spring,13:37:00,noon,A,Yangon,Member,Female,Cash,Food and beverages
460-93-5834,45.58,7.0,15.953,335.013,319.06,4.761904762,15.953,5.0,2019-01-13,2019-01-07,2,7,1,January,1,2019,winter,10:03:00,morning,A,Yangon,Normal,Male,Cash,Sports and travel
325-89-4209,87.9,1.0,4.395,92.295,87.9,4.761904762,4.395,6.7,2019-02-05,2019-02-04,6,2,2,February,1,2019,winter,19:42:00,evening,A,Yangon,Member,Male,Ewallet,Food and beverages
884-80-6021,73.47,10.0,36.735,771.435,734.7,4.761904762,36.735,9.5,2019-03-23,2019-03-18,12,6,3,March,1,2019,spring,13:14:00,noon,A,Yangon,Member,Female,Ewallet,Electronic accessories
137-74-8729,12.19,8.0,4.876,102.396,97.52,4.761904762,4.876,6.8,2019-03-13,2019-03-11,11,3,3,March,1,2019,spring,12:47:00,noon,C,Naypyitaw,Normal,Female,Ewallet,Fashion accessories
880-46-5796,76.92,10.0,38.46,807.66,769.2,4.761904762,38.46,5.6,2019-03-17,2019-03-11,11,7,3,March,1,2019,spring,19:53:00,evening,A,Yangon,Member,Male,Ewallet,Sports and travel
389-70-2397,83.66,5.0,20.915,439.215,418.3,4.761904762,20.915,7.2,2019-02-21,2019-02-18,8,4,2,February,1,2019,winter,10:26:00,morning,C,Naypyitaw,Normal,Female,Cash,Health and beauty
114-35-5271,57.91,8.0,23.164,486.444,463.28,4.761904762,23.164,8.1,2019-02-07,2019-02-04,6,4,2,February,1,2019,winter,15:06:00,noon,B,Mandalay,Normal,Female,Cash,Electronic accessories
607-76-6216,92.49,5.0,23.1225,485.5725,462.45,4.761904762,23.1225,8.6,2019-03-02,2019-02-25,9,6,3,March,1,2019,spring,16:35:00,noon,C,Naypyitaw,Member,Female,Credit card,Fashion accessories
715-20-1673,28.38,5.0,7.095,148.995,141.9,4.761904762,7.095,9.4,2019-03-06,2019-03-04,10,3,3,March,1,2019,spring,20:57:00,evening,B,Mandalay,Normal,Male,Cash,Electronic accessories
811-35-1094,50.45,6.0,15.135,317.835,302.7,4.761904762,15.135,8.9,2019-02-06,2019-02-04,6,3,2,February,1,2019,winter,15:16:00,noon,B,Mandalay,Member,Male,Credit card,Electronic accessories
699-88-1972,99.16,8.0,39.664,832.944,793.28,4.761904762,39.664,4.2,2019-01-28,2019-01-28,5,1,1,January,1,2019,winter,17:47:00,evening,B,Mandalay,Normal,Male,Credit card,Health and beauty
781-84-8059,60.74,7.0,21.259,446.439,425.18,4.761904762,21.259,5.0,2019-01-18,2019-01-14,3,5,1,January,1,2019,winter,16:23:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Fashion accessories
409-49-6995,47.27,6.0,14.181,297.801,283.62,4.761904762,14.181,8.8,2019-02-05,2019-02-04,6,2,2,February,1,2019,winter,10:17:00,morning,C,Naypyitaw,Member,Female,Cash,Food and beverages
725-54-0677,85.6,7.0,29.96,629.16,599.2,4.761904762,29.96,5.3,2019-03-02,2019-02-25,9,6,3,March,1,2019,spring,13:50:00,noon,C,Naypyitaw,Member,Male,Cash,Health and beauty
146-09-5432,35.04,9.0,15.768,331.128,315.36,4.761904762,15.768,4.6,2019-02-09,2019-02-04,6,6,2,February,1,2019,winter,19:17:00,evening,A,Yangon,Member,Male,Ewallet,Food and beverages
377-79-7592,44.84,9.0,20.178,423.738,403.56,4.761904762,20.178,7.5,2019-01-14,2019-01-14,3,1,1,January,1,2019,winter,14:00:00,noon,C,Naypyitaw,Member,Female,Credit card,Electronic accessories
509-10-0516,45.97,4.0,9.194,193.074,183.88,4.761904762,9.194,5.1,2019-02-09,2019-02-04,6,6,2,February,1,2019,winter,12:02:00,noon,B,Mandalay,Normal,Male,Ewallet,Home and lifestyle
595-94-9924,27.73,5.0,6.9325,145.5825,138.65,4.761904762,6.9325,4.2,2019-03-26,2019-03-25,13,2,3,March,1,2019,spring,20:21:00,evening,A,Yangon,Member,Female,Credit card,Health and beauty
865-41-9075,11.53,7.0,4.0355,84.7455,80.71,4.761904762,4.0355,8.1,2019-01-28,2019-01-28,5,1,1,January,1,2019,winter,17:35:00,evening,A,Yangon,Normal,Male,Cash,Food and beverages
545-07-8534,58.32,2.0,5.832,122.472,116.64,4.761904762,5.832,6.0,2019-02-14,2019-02-11,7,4,2,February,1,2019,winter,12:42:00,noon,C,Naypyitaw,Normal,Female,Ewallet,Health and beauty
118-62-1812,78.38,4.0,15.676,329.196,313.52,4.761904762,15.676,7.9,2019-03-24,2019-03-18,12,7,3,March,1,2019,spring,17:56:00,evening,C,Naypyitaw,Member,Female,Cash,Home and lifestyle
450-42-3339,84.61,10.0,42.305,888.405,846.1,4.761904762,42.305,8.8,2019-02-09,2019-02-04,6,6,2,February,1,2019,winter,18:58:00,evening,C,Naypyitaw,Normal,Male,Credit card,Health and beauty
851-98-3555,82.88,5.0,20.72,435.12,414.4,4.761904762,20.72,6.6,2019-03-24,2019-03-18,12,7,3,March,1,2019,spring,14:08:00,noon,B,Mandalay,Normal,Female,Credit card,Health and beauty
186-71-5196,79.54,2.0,7.954,167.034,159.08,4.761904762,7.954,6.2,2019-03-27,2019-03-25,13,3,3,March,1,2019,spring,16:30:00,noon,A,Yangon,Member,Female,Ewallet,Food and beverages
624-01-8356,49.01,10.0,24.505,514.605,490.1,4.761904762,24.505,4.2,2019-01-27,2019-01-21,4,7,1,January,1,2019,winter,10:44:00,morning,B,Mandalay,Normal,Female,Credit card,Home and lifestyle
313-66-9943,29.15,3.0,4.3725,91.8225,87.45,4.761904762,4.3725,7.3,2019-03-27,2019-03-25,13,3,3,March,1,2019,spring,20:29:00,evening,B,Mandalay,Member,Female,Credit card,Food and beverages
151-27-8496,56.13,4.0,11.226,235.746,224.52,4.761904762,11.226,8.6,2019-01-19,2019-01-14,3,6,1,January,1,2019,winter,11:43:00,noon,C,Naypyitaw,Normal,Female,Ewallet,Electronic accessories
453-33-6436,93.12,8.0,37.248,782.208,744.96,4.761904762,37.248,6.8,2019-02-07,2019-02-04,6,4,2,February,1,2019,winter,10:09:00,morning,A,Yangon,Normal,Female,Cash,Home and lifestyle
522-57-8364,51.34,8.0,20.536,431.256,410.72,4.761904762,20.536,7.6,2019-01-31,2019-01-28,5,4,1,January,1,2019,winter,10:00:00,morning,A,Yangon,Member,Male,Ewallet,Fashion accessories
459-45-2396,99.6,3.0,14.94,313.74,298.8,4.761904762,14.94,5.8,2019-02-25,2019-02-25,9,1,2,February,1,2019,winter,18:45:00,evening,A,Yangon,Member,Female,Cash,Food and beverages
717-96-4189,35.49,6.0,10.647,223.587,212.94,4.761904762,10.647,4.1,2019-02-02,2019-01-28,5,6,2,February,1,2019,winter,12:40:00,noon,C,Naypyitaw,Normal,Female,Cash,Electronic accessories
722-13-2115,42.85,1.0,2.1425,44.9925,42.85,4.761904762,2.1425,9.3,2019-03-14,2019-03-11,11,4,3,March,1,2019,spring,15:36:00,noon,C,Naypyitaw,Member,Male,Credit card,Sports and travel
749-81-8133,94.67,4.0,18.934,397.614,378.68,4.761904762,18.934,6.8,2019-03-11,2019-03-11,11,1,3,March,1,2019,spring,12:04:00,noon,A,Yangon,Normal,Female,Cash,Fashion accessories
777-67-2495,68.97,3.0,10.3455,217.2555,206.91,4.761904762,10.3455,8.7,2019-02-22,2019-02-18,8,5,2,February,1,2019,winter,11:26:00,noon,B,Mandalay,Normal,Male,Ewallet,Home and lifestyle
636-98-3364,26.26,3.0,3.939,82.719,78.78,4.761904762,3.939,6.3,2019-03-02,2019-02-25,9,6,3,March,1,2019,spring,12:36:00,noon,B,Mandalay,Member,Female,Ewallet,Electronic accessories
246-55-6923,35.79,9.0,16.1055,338.2155,322.11,4.761904762,16.1055,5.1,2019-03-10,2019-03-04,10,7,3,March,1,2019,spring,15:06:00,noon,C,Naypyitaw,Member,Female,Credit card,Home and lifestyle
181-82-6255,16.37,6.0,4.911,103.131,98.22,4.761904762,4.911,7.0,2019-02-08,2019-02-04,6,5,2,February,1,2019,winter,10:58:00,morning,B,Mandalay,Normal,Female,Cash,Home and lifestyle
838-02-1821,12.73,2.0,1.273,26.733,25.46,4.761904762,1.273,5.2,2019-02-22,2019-02-18,8,5,2,February,1,2019,winter,12:10:00,noon,C,Naypyitaw,Member,Female,Credit card,Home and lifestyle
887-42-0517,83.14,7.0,29.099,611.079,581.98,4.761904762,29.099,6.6,2019-01-10,2019-01-07,2,4,1,January,1,2019,winter,10:31:00,morning,C,Naypyitaw,Normal,Female,Credit card,Sports and travel
457-12-0244,35.22,6.0,10.566,221.886,211.32,4.761904762,10.566,6.5,2019-03-14,2019-03-11,11,4,3,March,1,2019,spring,13:49:00,noon,C,Naypyitaw,Member,Female,Ewallet,Sports and travel
226-34-0034,13.78,4.0,2.756,57.876,55.12,4.761904762,2.756,9.0,2019-01-10,2019-01-07,2,4,1,January,1,2019,winter,11:10:00,noon,B,Mandalay,Normal,Female,Ewallet,Electronic accessories
321-49-7382,88.31,1.0,4.4155,92.7255,88.31,4.761904762,4.4155,5.2,2019-02-15,2019-02-11,7,5,2,February,1,2019,winter,17:38:00,evening,B,Mandalay,Member,Male,Credit card,Sports and travel
397-25-8725,39.62,9.0,17.829,374.409,356.58,4.761904762,17.829,6.8,2019-01-13,2019-01-07,2,7,1,January,1,2019,winter,17:54:00,evening,A,Yangon,Member,Female,Credit card,Health and beauty
431-66-2305,88.25,9.0,39.7125,833.9625,794.25,4.761904762,39.7125,7.6,2019-02-15,2019-02-11,7,5,2,February,1,2019,winter,20:51:00,evening,B,Mandalay,Normal,Female,Credit card,Electronic accessories
825-94-5922,25.31,2.0,2.531,53.151,50.62,4.761904762,2.531,7.2,2019-03-02,2019-02-25,9,6,3,March,1,2019,spring,19:26:00,evening,B,Mandalay,Normal,Male,Ewallet,Sports and travel
641-62-7288,99.92,6.0,29.976,629.496,599.52,4.761904762,29.976,7.1,2019-03-24,2019-03-18,12,7,3,March,1,2019,spring,13:33:00,noon,B,Mandalay,Normal,Male,Ewallet,Home and lifestyle
756-93-1854,83.35,2.0,8.335,175.035,166.7,4.761904762,8.335,9.5,2019-02-02,2019-01-28,5,6,2,February,1,2019,winter,14:05:00,noon,C,Naypyitaw,Member,Female,Credit card,Fashion accessories
243-55-8457,74.44,10.0,37.22,781.62,744.4,4.761904762,37.22,5.1,2019-02-27,2019-02-25,9,3,2,February,1,2019,winter,11:40:00,noon,A,Yangon,Normal,Female,Ewallet,Food and beverages
458-10-8612,64.08,7.0,22.428,470.988,448.56,4.761904762,22.428,7.6,2019-01-20,2019-01-14,3,7,1,January,1,2019,winter,12:27:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Health and beauty
501-61-1753,63.15,6.0,18.945,397.845,378.9,4.761904762,18.945,9.8,2019-01-03,2018-12-31,1,4,1,January,1,2019,winter,20:24:00,evening,B,Mandalay,Normal,Female,Ewallet,Home and lifestyle
235-06-8510,85.72,3.0,12.858,270.018,257.16,4.761904762,12.858,5.1,2019-01-24,2019-01-21,4,4,1,January,1,2019,winter,20:59:00,evening,C,Naypyitaw,Member,Male,Ewallet,Home and lifestyle
433-08-7822,78.89,7.0,27.6115,579.8415,552.23,4.761904762,27.6115,7.5,2019-01-05,2018-12-31,1,6,1,January,1,2019,winter,19:48:00,evening,C,Naypyitaw,Normal,Female,Ewallet,Health and beauty
361-85-2571,89.48,5.0,22.37,469.77,447.4,4.761904762,22.37,7.4,2019-03-30,2019-03-25,13,6,3,March,1,2019,spring,10:18:00,morning,A,Yangon,Normal,Female,Cash,Sports and travel
131-70-8179,92.09,3.0,13.8135,290.0835,276.27,4.761904762,13.8135,4.2,2019-02-17,2019-02-11,7,7,2,February,1,2019,winter,16:27:00,noon,A,Yangon,Member,Female,Cash,Health and beauty
500-02-2261,57.29,6.0,17.187,360.927,343.74,4.761904762,17.187,5.9,2019-03-21,2019-03-18,12,4,3,March,1,2019,spring,17:04:00,evening,C,Naypyitaw,Normal,Female,Ewallet,Food and beverages
720-72-2436,66.52,4.0,13.304,279.384,266.08,4.761904762,13.304,6.9,2019-03-02,2019-02-25,9,6,3,March,1,2019,spring,18:14:00,evening,A,Yangon,Normal,Male,Ewallet,Food and beverages
702-83-5291,99.82,9.0,44.919,943.299,898.38,4.761904762,44.919,6.6,2019-03-27,2019-03-25,13,3,3,March,1,2019,spring,10:43:00,morning,C,Naypyitaw,Member,Male,Cash,Fashion accessories
809-69-9497,45.68,10.0,22.84,479.64,456.8,4.761904762,22.84,5.7,2019-01-19,2019-01-14,3,6,1,January,1,2019,winter,19:30:00,evening,A,Yangon,Normal,Female,Ewallet,Home and lifestyle
449-16-6770,50.79,5.0,12.6975,266.6475,253.95,4.761904762,12.6975,5.3,2019-02-19,2019-02-18,8,2,2,February,1,2019,winter,14:53:00,noon,A,Yangon,Normal,Male,Credit card,Health and beauty
333-23-2632,10.08,7.0,3.528,74.088,70.56,4.761904762,3.528,4.2,2019-03-28,2019-03-25,13,4,3,March,1,2019,spring,20:14:00,evening,A,Yangon,Member,Male,Cash,Health and beauty
489-82-1237,93.88,7.0,32.858,690.018,657.16,4.761904762,32.858,7.3,2019-01-05,2018-12-31,1,6,1,January,1,2019,winter,11:51:00,noon,A,Yangon,Normal,Female,Credit card,Electronic accessories
859-97-6048,84.25,2.0,8.425,176.925,168.5,4.761904762,8.425,5.3,2019-03-26,2019-03-25,13,2,3,March,1,2019,spring,14:13:00,noon,C,Naypyitaw,Member,Male,Credit card,Electronic accessories
676-10-2200,53.78,1.0,2.689,56.469,53.78,4.761904762,2.689,4.7,2019-02-03,2019-01-28,5,7,2,February,1,2019,winter,20:13:00,evening,B,Mandalay,Member,Male,Ewallet,Fashion accessories
373-88-1424,35.81,5.0,8.9525,188.0025,179.05,4.761904762,8.9525,7.9,2019-02-06,2019-02-04,6,3,2,February,1,2019,winter,18:44:00,evening,C,Naypyitaw,Member,Male,Ewallet,Home and lifestyle
365-16-4334,26.43,8.0,10.572,222.012,211.44,4.761904762,10.572,8.9,2019-02-24,2019-02-18,8,7,2,February,1,2019,winter,14:26:00,noon,B,Mandalay,Normal,Female,Ewallet,Food and beverages
503-21-4385,39.91,3.0,5.9865,125.7165,119.73,4.761904762,5.9865,9.3,2019-02-21,2019-02-18,8,4,2,February,1,2019,winter,12:40:00,noon,B,Mandalay,Member,Male,Ewallet,Health and beauty
305-89-2768,21.9,3.0,3.285,68.985,65.7,4.761904762,3.285,4.7,2019-01-09,2019-01-07,2,3,1,January,1,2019,winter,18:43:00,evening,B,Mandalay,Member,Female,Ewallet,Home and lifestyle
574-80-1489,62.85,4.0,12.57,263.97,251.4,4.761904762,12.57,8.7,2019-02-25,2019-02-25,9,1,2,February,1,2019,winter,13:22:00,noon,B,Mandalay,Member,Female,Ewallet,Food and beverages
784-08-0310,21.04,4.0,4.208,88.368,84.16,4.761904762,4.208,7.6,2019-01-13,2019-01-07,2,7,1,January,1,2019,winter,13:58:00,noon,C,Naypyitaw,Member,Female,Cash,Food and beverages
200-40-6154,65.91,6.0,19.773,415.233,395.46,4.761904762,19.773,5.7,2019-02-09,2019-02-04,6,6,2,February,1,2019,winter,11:45:00,noon,B,Mandalay,Member,Male,Cash,Home and lifestyle
846-10-0341,42.57,7.0,14.8995,312.8895,297.99,4.761904762,14.8995,6.8,2019-01-06,2018-12-31,1,7,1,January,1,2019,winter,11:51:00,noon,A,Yangon,Normal,Female,Cash,Fashion accessories
577-34-7579,50.49,9.0,22.7205,477.1305,454.41,4.761904762,22.7205,5.4,2019-01-10,2019-01-07,2,4,1,January,1,2019,winter,17:16:00,evening,C,Naypyitaw,Member,Male,Cash,Food and beverages
430-02-3888,46.02,6.0,13.806,289.926,276.12,4.761904762,13.806,7.1,2019-02-07,2019-02-04,6,4,2,February,1,2019,winter,15:55:00,noon,B,Mandalay,Normal,Male,Cash,Electronic accessories
867-47-1948,15.8,10.0,7.9,165.9,158.0,4.761904762,7.9,7.8,2019-01-09,2019-01-07,2,3,1,January,1,2019,winter,12:07:00,noon,C,Naypyitaw,Normal,Female,Cash,Home and lifestyle
384-59-6655,98.66,9.0,44.397,932.337,887.94,4.761904762,44.397,8.4,2019-02-19,2019-02-18,8,2,2,February,1,2019,winter,15:07:00,noon,A,Yangon,Member,Female,Cash,Food and beverages
256-58-3609,91.98,1.0,4.599,96.579,91.98,4.761904762,4.599,9.8,2019-03-18,2019-03-18,12,1,3,March,1,2019,spring,15:29:00,noon,C,Naypyitaw,Member,Male,Cash,Fashion accessories
324-92-3863,20.89,2.0,2.089,43.869,41.78,4.761904762,2.089,9.8,2019-02-05,2019-02-04,6,2,2,February,1,2019,winter,18:45:00,evening,A,Yangon,Member,Male,Cash,Electronic accessories
593-08-5916,15.5,1.0,0.775,16.275,15.5,4.761904762,0.775,7.4,2019-03-19,2019-03-18,12,2,3,March,1,2019,spring,15:23:00,noon,A,Yangon,Normal,Female,Credit card,Fashion accessories
364-34-2972,96.82,3.0,14.523,304.983,290.46,4.761904762,14.523,6.7,2019-03-30,2019-03-25,13,6,3,March,1,2019,spring,20:37:00,evening,C,Naypyitaw,Member,Male,Cash,Electronic accessories
794-42-3736,33.33,2.0,3.333,69.993,66.66,4.761904762,3.333,6.4,2019-01-26,2019-01-21,4,6,1,January,1,2019,winter,14:41:00,noon,B,Mandalay,Normal,Male,Credit card,Food and beverages
172-42-8274,38.27,2.0,3.827,80.367,76.54,4.761904762,3.827,5.8,2019-03-02,2019-02-25,9,6,3,March,1,2019,spring,18:18:00,evening,B,Mandalay,Normal,Female,Credit card,Electronic accessories
558-60-5016,33.3,9.0,14.985,314.685,299.7,4.761904762,14.985,7.2,2019-03-04,2019-03-04,10,1,3,March,1,2019,spring,15:27:00,noon,A,Yangon,Normal,Female,Ewallet,Home and lifestyle
195-06-0432,81.01,3.0,12.1515,255.1815,243.03,4.761904762,12.1515,9.3,2019-01-13,2019-01-07,2,7,1,January,1,2019,winter,12:55:00,noon,A,Yangon,Member,Male,Credit card,Home and lifestyle
605-03-2706,15.8,3.0,2.37,49.77,47.4,4.761904762,2.37,9.5,2019-03-25,2019-03-25,13,1,3,March,1,2019,spring,18:02:00,evening,A,Yangon,Normal,Female,Cash,Health and beauty
214-30-2776,34.49,5.0,8.6225,181.0725,172.45,4.761904762,8.6225,9.0,2019-03-11,2019-03-11,11,1,3,March,1,2019,spring,19:44:00,evening,B,Mandalay,Member,Female,Credit card,Electronic accessories
746-04-1077,84.63,10.0,42.315,888.615,846.3,4.761904762,42.315,9.0,2019-01-01,2018-12-31,1,2,1,January,1,2019,winter,11:36:00,noon,B,Mandalay,Member,Female,Credit card,Food and beverages
448-34-8700,36.91,7.0,12.9185,271.2885,258.37,4.761904762,12.9185,6.7,2019-02-10,2019-02-04,6,7,2,February,1,2019,winter,13:51:00,noon,B,Mandalay,Member,Male,Ewallet,Home and lifestyle
452-04-8808,87.08,7.0,30.478,640.038,609.56,4.761904762,30.478,5.5,2019-01-26,2019-01-21,4,6,1,January,1,2019,winter,15:17:00,noon,B,Mandalay,Normal,Male,Cash,Electronic accessories
531-56-4728,80.08,3.0,12.012,252.252,240.24,4.761904762,12.012,5.4,2019-02-11,2019-02-11,7,1,2,February,1,2019,winter,15:29:00,noon,A,Yangon,Normal,Male,Cash,Home and lifestyle
744-82-9138,86.13,2.0,8.613,180.873,172.26,4.761904762,8.613,8.2,2019-02-07,2019-02-04,6,4,2,February,1,2019,winter,17:59:00,evening,C,Naypyitaw,Normal,Male,Cash,Fashion accessories
883-69-1285,49.92,2.0,4.992,104.832,99.84,4.761904762,4.992,7.0,2019-03-06,2019-03-04,10,3,3,March,1,2019,spring,11:55:00,noon,B,Mandalay,Member,Male,Credit card,Fashion accessories
221-25-5073,74.66,4.0,14.932,313.572,298.64,4.761904762,14.932,8.5,2019-03-04,2019-03-04,10,1,3,March,1,2019,spring,10:39:00,morning,A,Yangon,Normal,Female,Cash,Food and beverages
518-71-6847,26.6,6.0,7.98,167.58,159.6,4.761904762,7.98,4.9,2019-02-26,2019-02-25,9,2,2,February,1,2019,winter,15:10:00,noon,B,Mandalay,Member,Male,Ewallet,Food and beverages
156-20-0370,25.45,1.0,1.2725,26.7225,25.45,4.761904762,1.2725,5.1,2019-03-10,2019-03-04,10,7,3,March,1,2019,spring,18:10:00,evening,B,Mandalay,Normal,Female,Credit card,Electronic accessories
151-33-7434,67.77,1.0,3.3885,71.1585,67.77,4.761904762,3.3885,6.5,2019-02-04,2019-02-04,6,1,2,February,1,2019,winter,20:43:00,evening,B,Mandalay,Normal,Female,Credit card,Food and beverages
728-47-9078,59.59,4.0,11.918,250.278,238.36,4.761904762,11.918,9.8,2019-01-19,2019-01-14,3,6,1,January,1,2019,winter,12:46:00,noon,C,Naypyitaw,Member,Male,Cash,Food and beverages
809-46-1866,58.15,4.0,11.63,244.23,232.6,4.761904762,11.63,8.4,2019-01-23,2019-01-21,4,3,1,January,1,2019,winter,17:44:00,evening,A,Yangon,Normal,Male,Cash,Health and beauty
139-32-4183,97.48,9.0,43.866,921.186,877.32,4.761904762,43.866,7.4,2019-03-14,2019-03-11,11,4,3,March,1,2019,spring,14:19:00,noon,A,Yangon,Member,Female,Ewallet,Sports and travel
148-41-7930,99.96,7.0,34.986,734.706,699.72,4.761904762,34.986,6.1,2019-01-23,2019-01-21,4,3,1,January,1,2019,winter,10:33:00,morning,C,Naypyitaw,Normal,Male,Cash,Health and beauty
189-40-5216,96.37,7.0,33.7295,708.3195,674.59,4.761904762,33.7295,6.0,2019-01-09,2019-01-07,2,3,1,January,1,2019,winter,11:40:00,noon,C,Naypyitaw,Normal,Male,Cash,Electronic accessories
374-38-5555,63.71,5.0,15.9275,334.4775,318.55,4.761904762,15.9275,8.5,2019-02-07,2019-02-04,6,4,2,February,1,2019,winter,19:30:00,evening,B,Mandalay,Normal,Female,Ewallet,Fashion accessories
764-44-8999,14.76,2.0,1.476,30.996,29.52,4.761904762,1.476,4.3,2019-02-18,2019-02-18,8,1,2,February,1,2019,winter,14:42:00,noon,B,Mandalay,Normal,Female,Ewallet,Health and beauty
552-44-5977,62.0,8.0,24.8,520.8,496.0,4.761904762,24.8,6.2,2019-01-03,2018-12-31,1,4,1,January,1,2019,winter,19:08:00,evening,B,Mandalay,Member,Male,Credit card,Health and beauty
267-62-7380,82.34,10.0,41.17,864.57,823.4,4.761904762,41.17,4.3,2019-03-29,2019-03-25,13,5,3,March,1,2019,spring,19:12:00,evening,C,Naypyitaw,Member,Male,Ewallet,Electronic accessories
430-53-4718,75.37,8.0,30.148,633.108,602.96,4.761904762,30.148,8.4,2019-01-28,2019-01-28,5,1,1,January,1,2019,winter,15:46:00,noon,B,Mandalay,Member,Male,Credit card,Health and beauty
886-18-2897,56.56,5.0,14.14,296.94,282.8,4.761904762,14.14,4.5,2019-03-22,2019-03-18,12,5,3,March,1,2019,spring,19:06:00,evening,A,Yangon,Normal,Female,Credit card,Food and beverages
602-16-6955,76.6,10.0,38.3,804.3,766.0,4.761904762,38.3,6.0,2019-01-24,2019-01-21,4,4,1,January,1,2019,winter,18:10:00,evening,B,Mandalay,Normal,Female,Ewallet,Sports and travel
745-74-0715,58.03,2.0,5.803,121.863,116.06,4.761904762,5.803,8.8,2019-03-10,2019-03-04,10,7,3,March,1,2019,spring,20:46:00,evening,A,Yangon,Normal,Male,Ewallet,Electronic accessories
690-01-6631,17.49,10.0,8.745,183.645,174.9,4.761904762,8.745,6.6,2019-02-22,2019-02-18,8,5,2,February,1,2019,winter,18:35:00,evening,B,Mandalay,Normal,Male,Ewallet,Fashion accessories
652-49-6720,60.95,1.0,3.0475,63.9975,60.95,4.761904762,3.0475,5.9,2019-02-18,2019-02-18,8,1,2,February,1,2019,winter,11:40:00,noon,C,Naypyitaw,Member,Female,Ewallet,Electronic accessories
233-67-5758,40.35,1.0,2.0175,42.3675,40.35,4.761904762,2.0175,6.2,2019-01-29,2019-01-28,5,2,1,January,1,2019,winter,13:46:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Health and beauty
303-96-2227,97.38,10.0,48.69,1022.49,973.8,4.761904762,48.69,4.4,2019-03-02,2019-02-25,9,6,3,March,1,2019,spring,17:16:00,evening,B,Mandalay,Normal,Female,Ewallet,Home and lifestyle
727-02-1313,31.84,1.0,1.592,33.432,31.84,4.761904762,1.592,7.7,2019-02-09,2019-02-04,6,6,2,February,1,2019,winter,13:22:00,noon,A,Yangon,Member,Male,Cash,Food and beverages
347-56-2442,65.82,1.0,3.291,69.111,65.82,4.761904762,3.291,4.1,2019-02-22,2019-02-18,8,5,2,February,1,2019,winter,15:33:00,noon,A,Yangon,Normal,Male,Cash,Home and lifestyle
849-09-3807,88.34,7.0,30.919,649.299,618.38,4.761904762,30.919,6.6,2019-02-18,2019-02-18,8,1,2,February,1,2019,winter,13:28:00,noon,A,Yangon,Member,Female,Cash,Fashion accessories
